Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Voltage U / V,Dead time t / %
0,0,0,0,,598.328125,
1.001,0,1,1,16.9943604214941,598.328125,0.118960522950459
2.001,1,2,2,69.953317819242,598.716145833333,0.489673224734694
3,67,3,3,71.9759168582192,598.328125,0.503831418007535
4,82,4,4,71.0642955324209,598.328125,0.497450068726946
5.001,110,5,5,81.0539089548459,598.716145833333,0.567377362683921
6,106,6,6,77.8211514297841,598.716145833333,0.544748060008488
7,106,7,7,72.1179416818265,598.328125,0.504825591772785
8,136,8,8,89.9400899067788,600.65625,0.629580629347451
9,114,9,9,82.1366096091019,599.104166666667,0.574956267263713
10,124,10,10,78.8362700584177,598.716145833333,0.551853890408924
11.001,107,11,11,75.0492022569997,598.328125,0.525344415798998
12.001,97,12,12,74.313940907107,598.328125,0.520197586349749
13,100,13,13,76.0506116820744,600.65625,0.532354281774521
14,109,14,14,68.0451683827725,598.716145833333,0.476316178679407
15,120,15,15,53.9818944725939,598.716145833333,0.377873261308157
16,106,16,16,81.0572980715581,598.328125,0.567401086500906
17,109,17,17,80.9704833749296,598.328125,0.566793383624507
18.001,125,18,18,86.1407798765523,598.716145833333,0.602985459135866
19,125,19,19,83.1885851950939,598.328125,0.582320096365657
20.001,113,20,20,76.6185757406268,598.716145833333,0.536330030184388
21.001,86,21,21,100.963612713978,598.328125,0.706745288997845
22,59,22,22,73.0486577109012,598.328125,0.511340603976309
23.001,59,23,23,69.9557024946093,599.104166666667,0.489689917462265
24.001,55,24,24,88.1443540085598,598.328125,0.617010478059919
25,41,25,25,78.661678999193,598.328125,0.550631752994351
26.001,66,26,26,74.1256281145285,599.104166666667,0.518879396801699
27.001,109,27,27,89.9362551809112,598.328125,0.629553786266378
28,361,28,28,69.9098582287998,599.4921875,0.489369007601599
29.001,487,29,29,74.1948802725238,598.328125,0.519364161907667
30.001,271,30,30,76.823927241156,598.328125,0.537767490688092
31,73,31,31,67.1095832384701,601.044270833333,0.469767082669291
32.001,11,32,32,68.8431082219213,598.328125,0.481901757553449
33.001,5,33,33,72.9759325374491,602.596354166667,0.510831527762144
34,9,34,34,94.1562145756024,601.8203125,0.659093502029217
35.001,2,35,35,76.5311555006602,598.716145833333,0.535718088504621
36,1,36,36,77.130558897045,598.328125,0.539913912279315
37,3,37,37,69.8746526370195,599.104166666667,0.489122568459136
38.001,1,38,38,80.0523622501478,598.716145833333,0.560366535751035
39.001,2,39,39,79.9496317320088,598.716145833333,0.559647422124062
40,5,40,40,76.9737365610854,598.328125,0.538816155927597
41.001,5,41,41,69.1137058688955,598.328125,0.483795941082269
42.001,0,42,42,76.5336511809142,599.104166666667,0.5357355582664
43,5,43,43,68.9772099298392,598.328125,0.482840469508874
44.001,3,44,44,69.115062756477,598.328125,0.483805439295339
45.001,2,45,45,69.9560132134694,598.328125,0.489692092494286
46,4,46,46,83.2781384338047,599.104166666667,0.582946969036633
47.001,3,47,47,55.1451088394,598.328125,0.3860157618758
48.001,3,48,48,71.063743178297,599.4921875,0.497446202248079
49,2,49,49,86.6090139330586,605.3125,0.60626309753141
,3,50,50,,,
,1,51,51,,,
,1,52,52,,,
,2,53,53,,,
,0,54,54,,,
,2,55,55,,,
,2,56,56,,,
,0,57,57,,,
,3,58,58,,,
,4,59,59,,,
,1,60,60,,,
,2,61,61,,,
,1,62,62,,,
,0,63,63,,,
,3,64,64,,,
,0,65,65,,,
,0,66,66,,,
,1,67,67,,,
,1,68,68,,,
,0,69,69,,,
,0,70,70,,,
,1,71,71,,,
,1,72,72,,,
,1,73,73,,,
,0,74,74,,,
,1,75,75,,,
,0,76,76,,,
,0,77,77,,,
,0,78,78,,,
,1,79,79,,,
,1,80,80,,,
,1,81,81,,,
,0,82,82,,,
,2,83,83,,,
,0,84,84,,,
,1,85,85,,,
,1,86,86,,,
,0,87,87,,,
,0,88,88,,,
,1,89,89,,,
,0,90,90,,,
,0,91,91,,,
,0,92,92,,,
,0,93,93,,,
,0,94,94,,,
,0,95,95,,,
,0,96,96,,,
,1,97,97,,,
,0,98,98,,,
,0,99,99,,,
,0,100,100,,,
,0,101,101,,,
,1,102,102,,,
,0,103,103,,,
,0,104,104,,,
,0,105,105,,,
,0,106,106,,,
,1,107,107,,,
,0,108,108,,,
,0,109,109,,,
,0,110,110,,,
,0,111,111,,,
,0,112,112,,,
,0,113,113,,,
,0,114,114,,,
,0,115,115,,,
,0,116,116,,,
,0,117,117,,,
,0,118,118,,,
,0,119,119,,,
,0,120,120,,,
,0,121,121,,,
,0,122,122,,,
,0,123,123,,,
,0,124,124,,,
,0,125,125,,,
,0,126,126,,,
,0,127,127,,,
,0,128,128,,,
,0,129,129,,,
,0,130,130,,,
,0,131,131,,,
,0,132,132,,,
,0,133,133,,,
,0,134,134,,,
,0,135,135,,,
,0,136,136,,,
,0,137,137,,,
,0,138,138,,,
,0,139,139,,,
,0,140,140,,,
,0,141,141,,,
,0,142,142,,,
,0,143,143,,,
,0,144,144,,,
,0,145,145,,,
,0,146,146,,,
,0,147,147,,,
