Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Voltage U / V,Dead time t / %
0,0,0,0,,599.4921875,
1.001,0,1,1,0,598.328125,0
2.001,1,2,2,8.87871683896372,598.328125,0.062151017872746
3.001,13,3,3,9.98910188983819,598.328125,0.0699237132288673
4,43,4,4,13.0213106770541,598.328125,0.0911491747393785
5,29,5,5,5.55183890784225,598.328125,0.0388628723548957
6,21,6,6,11.977925880395,598.328125,0.0838454811627651
7.001,19,7,7,6.01802156738569,599.104166666667,0.0421261509716999
8,25,8,8,8.98461205493352,598.328125,0.0628922843845346
9,22,9,9,8.01276192591941,598.328125,0.0560893334814359
10,21,10,10,7.9861113537447,598.716145833333,0.0559027794762129
11,25,11,11,8.88878419876388,598.328125,0.0622214893913472
12,15,12,12,10.0227878103656,598.328125,0.0701595146725595
13,14,13,13,6.65450002245894,598.328125,0.0465815001572126
13.999,12,14,14,5.54797024734516,598.328125,0.0388357917314161
15,10,15,15,12.0104827493436,598.328125,0.0840733792454054
16.001,10,16,16,8.99988210154447,598.328125,0.0629991747108113
17,6,17,17,8.99811039681667,598.328125,0.0629867727777167
18.001,6,18,18,7.00274997991711,598.716145833333,0.0490192498594198
19,6,19,19,14.4341048140293,598.328125,0.101038733698205
20,5,20,20,5.55069684558339,598.716145833333,0.0388548779190837
21.001,15,21,21,11.0016634515139,598.328125,0.0770116441605971
22.001,8,22,22,14.0404998217358,599.4921875,0.0982834987521506
23.001,9,23,23,5.5475910639847,598.716145833333,0.0388331374478929
24,6,24,24,14.0118554308801,598.716145833333,0.0980829880161605
25,10,25,25,13.3100437146202,598.716145833333,0.0931703060023417
26,7,26,26,14.0232744285691,598.328125,0.0981629209999837
27,6,27,27,8.99235200462007,598.328125,0.0629464640323405
28.001,7,28,28,10.9978433229244,598.328125,0.0769849032604706
29,9,29,29,12.2095568419249,598.328125,0.085466897893474
30,3,30,30,6.00362859312168,598.328125,0.0420254001518518
31.001,5,31,31,8.01409037369503,598.328125,0.0560986326158652
32.001,7,32,32,9.98477421779528,598.328125,0.069893419524567
33.001,3,33,33,11.0026450358666,598.328125,0.0770185152510664
34,5,34,34,11.0152958398032,598.716145833333,0.0771070708786221
35.001,7,35,35,8.88032135218877,598.328125,0.0621622494653214
36,2,36,36,12.9875890598944,598.716145833333,0.0909131234192606
37,2,37,37,6.01306277757801,598.716145833333,0.0420914394430461
38.001,4,38,38,7.74872779726583,598.328125,0.0542410945808608
39,4,39,39,9.01244709067693,598.328125,0.0630871296347385
40,5,40,40,15.9892152742975,598.716145833333,0.111924506920082
41,3,41,41,13.0350747792159,598.328125,0.0912455234545114
42,3,42,42,16.6325422341829,598.328125,0.11642779563928
43,5,43,43,11.1025596729275,598.328125,0.0777179177104923
44,5,44,44,6.01442620268977,598.328125,0.0421009834188284
45,6,45,45,13.290816012908,599.104166666667,0.0930357120903563
46,2,46,46,14.0299933197189,598.716145833333,0.0982099532380323
47,2,47,47,6.65916474762487,598.328125,0.0466141532333741
48.001,0,48,48,11.1028062120645,599.104166666667,0.0777196434844514
49,2,49,49,14.0229457461244,598.328125,0.0981606202228707
,5,50,50,,,
,3,51,51,,,
,1,52,52,,,
,2,53,53,,,
,2,54,54,,,
,0,55,55,,,
,6,56,56,,,
,2,57,57,,,
,2,58,58,,,
,2,59,59,,,
,3,60,60,,,
,0,61,61,,,
,1,62,62,,,
,1,63,63,,,
,1,64,64,,,
,2,65,65,,,
,2,66,66,,,
,0,67,67,,,
,0,68,68,,,
,0,69,69,,,
,1,70,70,,,
,1,71,71,,,
,0,72,72,,,
,0,73,73,,,
,0,74,74,,,
,0,75,75,,,
,0,76,76,,,
,0,77,77,,,
,0,78,78,,,
,0,79,79,,,
,1,80,80,,,
,0,81,81,,,
,1,82,82,,,
,0,83,83,,,
,0,84,84,,,
,0,85,85,,,
,0,86,86,,,
,1,87,87,,,
,0,88,88,,,
,0,89,89,,,
,0,90,90,,,
,0,91,91,,,
,0,92,92,,,
,0,93,93,,,
,0,94,94,,,
,0,95,95,,,
,0,96,96,,,
,0,97,97,,,
,0,98,98,,,
,0,99,99,,,
,0,100,100,,,
,0,101,101,,,
,1,102,102,,,
,0,103,103,,,
,1,104,104,,,
,0,105,105,,,
,0,106,106,,,
,0,107,107,,,
,0,108,108,,,
,0,109,109,,,
,0,110,110,,,
,0,111,111,,,
,1,112,112,,,
,0,113,113,,,
,0,114,114,,,
,0,115,115,,,
,0,116,116,,,
,0,117,117,,,
,0,118,118,,,
,0,119,119,,,
,0,120,120,,,
,0,121,121,,,
,0,122,122,,,
,0,123,123,,,
,0,124,124,,,
,0,125,125,,,
,0,126,126,,,
,0,127,127,,,
,0,128,128,,,
,0,129,129,,,
,0,130,130,,,
,0,131,131,,,
,0,132,132,,,
,0,133,133,,,
,0,134,134,,,
,0,135,135,,,
,0,136,136,,,
,0,137,137,,,
,0,138,138,,,
,0,139,139,,,
,0,140,140,,,
,0,141,141,,,
,0,142,142,,,
,0,143,143,,,
,0,144,144,,,
,0,145,145,,,
,0,146,146,,,
,0,147,147,,,
,0,148,148,,,
,0,149,149,,,
,0,150,150,,,
,0,151,151,,,
,0,152,152,,,
,0,153,153,,,
,0,154,154,,,
,0,155,155,,,
,0,156,156,,,
,0,157,157,,,
,0,158,158,,,
,0,159,159,,,
,0,160,160,,,
,0,161,161,,,
,0,162,162,,,
,0,163,163,,,
,0,164,164,,,
,0,165,165,,,
,0,166,166,,,
,0,167,167,,,
,0,168,168,,,
,0,169,169,,,
,0,170,170,,,
,0,171,171,,,
,0,172,172,,,
,0,173,173,,,
,0,174,174,,,
,0,175,175,,,
,0,176,176,,,
,0,177,177,,,
,0,178,178,,,
,0,179,179,,,
,0,180,180,,,
,0,181,181,,,
,0,182,182,,,
,0,183,183,,,
,0,184,184,,,
,0,185,185,,,
,0,186,186,,,
,0,187,187,,,
,0,188,188,,,
,0,189,189,,,
,0,190,190,,,
,0,191,191,,,
,0,192,192,,,
,0,193,193,,,
,0,194,194,,,
,0,195,195,,,
,0,196,196,,,
,0,197,197,,,
,0,198,198,,,
,0,199,199,,,
,0,200,200,,,
,0,201,201,,,
,0,202,202,,,
,0,203,203,,,
,0,204,204,,,
,0,205,205,,,
,0,206,206,,,
,0,207,207,,,
,0,208,208,,,
,0,209,209,,,
,0,210,210,,,
,0,211,211,,,
,0,212,212,,,
,0,213,213,,,
,0,214,214,,,
,0,215,215,,,
,0,216,216,,,
,0,217,217,,,
,0,218,218,,,
,0,219,219,,,
,0,220,220,,,
,0,221,221,,,
,0,222,222,,,
,0,223,223,,,
,0,224,224,,,
,0,225,225,,,
,0,226,226,,,
,0,227,227,,,
,0,228,228,,,
,0,229,229,,,
,0,230,230,,,
,0,231,231,,,
,0,232,232,,,
,0,233,233,,,
,0,234,234,,,
,0,235,235,,,
,0,236,236,,,
,0,237,237,,,
,0,238,238,,,
,0,239,239,,,
,0,240,240,,,
,0,241,241,,,
,0,242,242,,,
,0,243,243,,,
,0,244,244,,,
,0,245,245,,,
,0,246,246,,,
,0,247,247,,,
,0,248,248,,,
,0,249,249,,,
,0,250,250,,,
,0,251,251,,,
,0,252,252,,,
,0,253,253,,,
,0,254,254,,,
,0,255,255,,,
,0,256,256,,,
,0,257,257,,,
,0,258,258,,,
,0,259,259,,,
,0,260,260,,,
,0,261,261,,,
,0,262,262,,,
,0,263,263,,,
,0,264,264,,,
,0,265,265,,,
,0,266,266,,,
,0,267,267,,,
,0,268,268,,,
,0,269,269,,,
,0,270,270,,,
,0,271,271,,,
,0,272,272,,,
,0,273,273,,,
,0,274,274,,,
,0,275,275,,,
,0,276,276,,,
,0,277,277,,,
,0,278,278,,,
,0,279,279,,,
,0,280,280,,,
,0,281,281,,,
,0,282,282,,,
,0,283,283,,,
,0,284,284,,,
,0,285,285,,,
,0,286,286,,,
,0,287,287,,,
,0,288,288,,,
,0,289,289,,,
,0,290,290,,,
,0,291,291,,,
,0,292,292,,,
,0,293,293,,,
,0,294,294,,,
,0,295,295,,,
,0,296,296,,,
,0,297,297,,,
,0,298,298,,,
,0,299,299,,,
,0,300,300,,,
,0,301,301,,,
,0,302,302,,,
,0,303,303,,,
,0,304,304,,,
,0,305,305,,,
,0,306,306,,,
,0,307,307,,,
,0,308,308,,,
,0,309,309,,,
,0,310,310,,,
,0,311,311,,,
,0,312,312,,,
,0,313,313,,,
,0,314,314,,,
,0,315,315,,,
,0,316,316,,,
,0,317,317,,,
,0,318,318,,,
,0,319,319,,,
,0,320,320,,,
,0,321,321,,,
,0,322,322,,,
,0,323,323,,,
,0,324,324,,,
,0,325,325,,,
,0,326,326,,,
,0,327,327,,,
,0,328,328,,,
,0,329,329,,,
,0,330,330,,,
,0,331,331,,,
,0,332,332,,,
,0,333,333,,,
,0,334,334,,,
,0,335,335,,,
,0,336,336,,,
,0,337,337,,,
,0,338,338,,,
,0,339,339,,,
,0,340,340,,,
,1,341,341,,,
,0,342,342,,,
,0,343,343,,,
,0,344,344,,,
,0,345,345,,,
,0,346,346,,,
,0,347,347,,,
,0,348,348,,,
,0,349,349,,,
,0,350,350,,,
,0,351,351,,,
,0,352,352,,,
,0,353,353,,,
,0,354,354,,,
,0,355,355,,,
,0,356,356,,,
,0,357,357,,,
,0,358,358,,,
,0,359,359,,,
,0,360,360,,,
,0,361,361,,,
,0,362,362,,,
,0,363,363,,,
,0,364,364,,,
,0,365,365,,,
,0,366,366,,,
,0,367,367,,,
,0,368,368,,,
,0,369,369,,,
,0,370,370,,,
,0,371,371,,,
,0,372,372,,,
,0,373,373,,,
,0,374,374,,,
,1,375,375,,,
,0,376,376,,,
,0,377,377,,,
,0,378,378,,,
,0,379,379,,,
,0,380,380,,,
,0,381,381,,,
,0,382,382,,,
,0,383,383,,,
,0,384,384,,,
,0,385,385,,,
,0,386,386,,,
,0,387,387,,,
,0,388,388,,,
,0,389,389,,,
,0,390,390,,,
,0,391,391,,,
,0,392,392,,,
,0,393,393,,,
,0,394,394,,,
,0,395,395,,,
,0,396,396,,,
,0,397,397,,,
,0,398,398,,,
,0,399,399,,,
,0,400,400,,,
,0,401,401,,,
,0,402,402,,,
,0,403,403,,,
,0,404,404,,,
,0,405,405,,,
,0,406,406,,,
,0,407,407,,,
,0,408,408,,,
,0,409,409,,,
,0,410,410,,,
,0,411,411,,,
,0,412,412,,,
,0,413,413,,,
,0,414,414,,,
,0,415,415,,,
,0,416,416,,,
,0,417,417,,,
,0,418,418,,,
,0,419,419,,,
,0,420,420,,,
,0,421,421,,,
,0,422,422,,,
,0,423,423,,,
,0,424,424,,,
,0,425,425,,,
,0,426,426,,,
,0,427,427,,,
,0,428,428,,,
,0,429,429,,,
,0,430,430,,,
,0,431,431,,,
,0,432,432,,,
,0,433,433,,,
,0,434,434,,,
,0,435,435,,,
,0,436,436,,,
,0,437,437,,,
,0,438,438,,,
,0,439,439,,,
,0,440,440,,,
,0,441,441,,,
,0,442,442,,,
,0,443,443,,,
,0,444,444,,,
,0,445,445,,,
,0,446,446,,,
,0,447,447,,,
,0,448,448,,,
,0,449,449,,,
,0,450,450,,,
,0,451,451,,,
,0,452,452,,,
,0,453,453,,,
,0,454,454,,,
,0,455,455,,,
,0,456,456,,,
,0,457,457,,,
,0,458,458,,,
,0,459,459,,,
,0,460,460,,,
,0,461,461,,,
,0,462,462,,,
,0,463,463,,,
,0,464,464,,,
,0,465,465,,,
,0,466,466,,,
,0,467,467,,,
,0,468,468,,,
,0,469,469,,,
,0,470,470,,,
