Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Voltage U / V,Dead time t / %
0,0,0,0,,499.3828125,
1.001,0,1,1,0,499.3828125,0
2,3,2,2,3.00644913403742,499.3828125,0.021045143938262
3.001,50,3,3,17.7436645968312,499.3828125,0.124205652177819
4.001,60,4,4,17.9939864097419,499.3828125,0.125957904868193
5,87,5,5,35.1025732292331,499.3828125,0.245718012604632
6.001,215,6,6,7.76715748444405,499.3828125,0.0543701023911083
7.001,101,7,7,12.2149421167207,498.994791666667,0.0855045948170446
8,10,8,8,15.0001920024576,499.3828125,0.105001344017203
9.001,12,9,9,6.99840156508254,499.3828125,0.0489888109555777
10,8,10,10,22.9727176005776,499.3828125,0.160809023204043
11,8,11,11,2.00088999587016,499.3828125,0.0140062299710911
12.001,4,12,12,3.00887195986085,499.3828125,0.0210621037190259
13.001,4,13,13,16.636750092944,499.3828125,0.116457250650608
14.001,4,14,14,4.9971081735,499.3828125,0.0349797572145
15.001,8,15,15,14.9978493084092,499.3828125,0.104984945158864
16,6,16,16,15.0223999004916,499.3828125,0.105156799303441
17,4,17,17,11.0932005225785,499.770833333333,0.0776524036580494
18,2,18,18,29.000751119454,499.3828125,0.203005257836178
19.001,1,19,19,4.00277872899367,499.3828125,0.0280194511029557
20.001,0,20,20,28.9540788309741,499.3828125,0.202678551816819
21,4,21,21,2.00435867838201,499.3828125,0.0140305107486741
22,0,22,22,8.88140088112378,499.3828125,0.0621698061678665
23.001,3,23,23,19.9941794721981,499.3828125,0.139959256305387
24,0,24,24,11.0945604923145,499.3828125,0.0776619234462013
25.001,3,25,25,14.999181044715,499.3828125,0.104994267313005
26.001,0,26,26,7.76296345584953,499.3828125,0.0543407441909467
27,2,27,27,13.0149620003156,498.606770833333,0.0911047340022089
28,0,28,28,10.003418167988,499.3828125,0.070023927175916
29,0,29,29,26.6236576268626,499.3828125,0.186365603388038
30.001,0,30,30,15.0437547607216,499.3828125,0.105306283325051
31,0,31,31,5.55120033049626,498.994791666667,0.0388584023134738
32.001,0,32,32,7.76586235630243,499.3828125,0.054361036494117
33.001,1,33,33,15.0209091054748,498.21875,0.105146363738324
34,0,34,34,0,499.3828125,0
35.001,1,35,35,8.99100539819964,499.3828125,0.0629370377873975
36.001,0,36,36,27.0045637712773,499.3828125,0.189031946398941
37.001,0,37,37,3.33310483047996,499.3828125,0.0233317338133597
38.001,0,38,38,8.99838568960729,499.3828125,0.062988699827251
39.001,0,39,39,9.9955852831666,499.3828125,0.0699690969821662
40.001,0,40,40,5.00768980846989,499.3828125,0.0350538286592892
40.999,0,41,41,22.9713616034889,499.3828125,0.160799531224423
42,0,42,42,27.0540187592566,499.3828125,0.189378131314796
43,0,43,43,13.3228023981933,499.3828125,0.0932596167873528
44,0,44,44,4.44288400485119,498.994791666667,0.0311001880339583
45.001,0,45,45,4.00156341082461,499.3828125,0.0280109438757723
46.001,0,46,46,10.9948983671576,499.3828125,0.0769642885701035
47,1,47,47,11.1090065715328,499.3828125,0.0777630460007299
48.001,0,48,48,12.2028738877358,499.3828125,0.0854201172141505
49.001,0,49,49,11.0152803969667,499.3828125,0.0771069627787667
,0,50,50,,,
,0,51,51,,,
,0,52,52,,,
,0,53,53,,,
,0,54,54,,,
,0,55,55,,,
,0,56,56,,,
,0,57,57,,,
,0,58,58,,,
,0,59,59,,,
,0,60,60,,,
,0,61,61,,,
,0,62,62,,,
,0,63,63,,,
,0,64,64,,,
,0,65,65,,,
,0,66,66,,,
,0,67,67,,,
,0,68,68,,,
,0,69,69,,,
,0,70,70,,,
,0,71,71,,,
,0,72,72,,,
,0,73,73,,,
,0,74,74,,,
,0,75,75,,,
,0,76,76,,,
,0,77,77,,,
