Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,Rate R / 1/s,Raw
709,0.25,709,709,699.6015625,15.02297764,3
710,0.333333333,710,710,699.6015625,15.52795548,4
711,0.333333333,711,711,699.6015625,14.02166347,4
711.999,0.333333333,712,712,699.6015625,13.32752549,4
713.001,0.5,713,713,699.6015625,14.44356018,6
714.001,0.416666667,714,714,699.6015625,19.00711817,5
715.001,0.333333333,715,715,699.2135417,19.98407269,4
716.001,0.666666667,716,716,698.4375,17.03732537,8
717.001,0.666666667,717,717,699.6015625,15.53780448,8
718,0.083333333,718,718,698.4375,22.17158233,1
719,0.75,719,719,698.4375,14.02004446,9
720.001,0.833333333,720,720,698.8255208,16.00666518,10
721,0.5,721,721,698.4375,17.74593959,6
722.001,0.333333333,722,722,699.2135417,17.02321967,4
723.001,1.083333333,723,723,699.2135417,26.64690651,13
724,0.083333333,724,724,699.2135417,13.3228305,1
725.001,0.416666667,725,725,699.6015625,19.9992467,5
726,1,726,726,699.9895833,12.01428739,12
727,0.416666667,727,727,699.9895833,17.00406907,5
728,0.75,728,728,699.9895833,23.32444154,9
729,0.333333333,729,729,699.6015625,15.00676655,4
729.999,0.75,730,730,699.6015625,9.983170593,9
731.001,1,731,731,699.6015625,19.01927032,12
732.001,0.416666667,732,732,699.6015625,12.19950539,5
733,0.666666667,733,733,699.6015625,9.999282274,8
734.001,0.666666667,734,734,699.2135417,12.02050096,8
735.001,0.25,735,735,699.6015625,12.21012877,3
736,0.25,736,736,699.6015625,22.03057403,3
737,0.25,737,737,698.4375,9.992421304,3
738.001,0.416666667,738,738,699.2135417,17.75252777,5
738.999,0.5,739,739,698.8255208,21.10802934,6
740,0.166666667,740,740,699.2135417,17.00157265,2
741.001,0.416666667,741,741,698.8255208,6.001657658,5
742,0.5,742,742,698.8255208,16.66027097,6
743,0.333333333,743,743,698.8255208,15.01620248,4
744.001,0.5,744,744,698.4375,12.20912183,6
745,0.5,745,745,698.4375,13.33032957,6
745.999,0.833333333,746,746,698.4375,14.01000454,10
747.001,0.416666667,747,747,699.6015625,16.95544279,5
748.001,0.25,748,748,698.8255208,14.01934108,3
749.001,0.5,749,749,698.4375,13.99476876,6
750,0.416666667,750,750,699.6015625,13.03411157,5
751.001,0.333333333,751,751,699.6015625,15.49206563,4
752.001,1,752,752,699.6015625,8.024350695,12
752.999,0.5,753,753,699.6015625,15.536394,6
754,0.5,754,754,698.8255208,12.99901857,6
755,0.166666667,755,755,699.6015625,12.00398292,2
756,0.416666667,756,756,699.6015625,16.64331055,5
756.999,0.333333333,757,757,699.6015625,16.99441054,4
758.001,0.5,758,758,699.2135417,21.06943221,6
759,0.166666667,759,759,699.6015625,11.08168677,2
760.001,0.5,760,760,699.6015625,8.887837161,6
761,0.416666667,761,761,699.6015625,19.0257685,5
762,0.25,762,762,699.6015625,11.10782936,3
763,0.333333333,763,763,699.6015625,7.773068162,4
764.001,0.583333333,764,764,699.6015625,14.42731922,7
765,0.25,765,765,699.6015625,12.0107352,3
766,0.416666667,766,766,699.6015625,14.43757697,5
767,0.5,767,767,699.6015625,13.01224061,6
768.001,0.166666667,768,768,699.2135417,6.661421907,2
769,0.833333333,769,769,699.2135417,17.77587181,10
770,0.416666667,770,770,699.9895833,9.99667444,5
771,0.5,771,771,699.6015625,14.02097257,6
772.001,0.583333333,772,772,699.2135417,11.09592818,7
773.001,0.166666667,773,773,698.8255208,16.63407866,2
774.001,0.75,774,774,698.8255208,8.008749559,9
775,0.25,775,775,699.6015625,5.004105869,3
776,0.5,776,776,698.8255208,17.7462742,6
777.001,0.666666667,777,777,698.8255208,16.01212759,8
778,0.416666667,778,778,698.4375,14.00199809,5
779.001,0.583333333,779,779,698.8255208,15.01119986,7
780.001,0.416666667,780,780,698.4375,15.98702653,5
781.001,0.083333333,781,781,698.8255208,18.00625357,1
782.001,0.333333333,782,782,698.8255208,12.00890941,4
782.999,0.333333333,783,783,699.6015625,16.64246113,4
784.001,0.416666667,784,784,698.8255208,8.878209389,5
785.001,0.416666667,785,785,698.8255208,13.32257018,5
786,0.25,786,786,699.2135417,12.2158035,3
787,0.333333333,787,787,699.6015625,17.057227,4
788.001,0.333333333,788,788,699.6015625,11.10296647,4
789.001,0.5,789,789,698.8255208,18.8865008,6
790,0.416666667,790,790,699.6015625,13.31668452,5
791.001,0.5,791,791,699.2135417,14.0002534,6
792.001,0.25,792,792,699.6015625,20.9759385,3
793.001,0.583333333,793,793,699.6015625,6.664576211,7
794.001,0.333333333,794,794,698.8255208,17.99858171,4
795,0.25,795,795,699.6015625,15.00585078,3
796,0.333333333,796,796,699.6015625,26.65369816,4
797.001,0.166666667,797,797,699.6015625,21.03084173,2
798,0.333333333,798,798,699.9895833,14.43177014,4
799,0.583333333,799,799,699.6015625,15.02840067,7
799.999,0.5,800,800,699.6015625,16.00212828,6
801,0.083333333,801,801,699.6015625,13.32038888,1
802.001,0.333333333,802,802,699.6015625,9.994184495,4
803.001,0.333333333,803,803,699.6015625,13.00210374,4
804,0.166666667,804,804,699.2135417,17.76532429,2
805,0.416666667,805,805,698.8255208,11.00622072,5
806.001,0.25,806,806,699.2135417,12.0093,3
807,0.416666667,807,807,698.8255208,22.21599927,5
808,0.25,808,808,698.4375,11.0879447,3
809.001,0.166666667,809,809,698.4375,15.03557417,2
810,0.5,810,810,699.2135417,11.0821166,6
811.001,0.25,811,811,699.9895833,18.99957441,3
812.001,0.583333333,812,812,699.6015625,9.024079855,7
813.001,0.333333333,813,813,699.6015625,12.21792016,4
814.001,0.25,814,814,699.6015625,16.62958823,3
815.001,0.416666667,815,815,699.6015625,10.00573128,5
816,1,816,816,699.6015625,12.20842264,12
817.001,0.416666667,817,817,699.6015625,20.00680431,5
818.001,0.416666667,818,818,699.6015625,11.99398262,5
819.001,0.75,819,819,699.6015625,22.02926588,9
820.001,0.25,820,820,699.9895833,12.2064542,3
820.999,0.666666667,821,821,698.8255208,13.00334446,8
822,0.416666667,822,822,699.2135417,15.02266169,5
823,0.166666667,823,823,699.6015625,6.657727558,2
824.001,0.333333333,824,824,699.2135417,4.437351584,4
825.001,0.5,825,825,698.8255208,23.3305881,6
826.001,0.25,826,826,699.6015625,17.01017549,3
827,0.416666667,827,827,698.4375,17.76141754,5
828.001,0.583333333,828,828,698.4375,7.770458869,7
829,0.666666667,829,829,699.2135417,12.02250252,8
830.001,0.166666667,830,830,699.6015625,12.19180097,2
831.001,0.5,831,831,699.6015625,16.02558164,6
832,0.416666667,832,832,699.6015625,11.09532493,5
833,0.166666667,833,833,699.6015625,8.884664724,2
834.001,1,834,834,699.6015625,17.04145675,12
835.001,0.25,835,835,699.6015625,14.4190269,3
836,0.083333333,836,836,699.6015625,14.43028673,1
837.001,0.333333333,837,837,699.6015625,16.02533285,4
838.001,0.416666667,838,838,699.9895833,16.00200985,5
839.001,0.583333333,839,839,698.8255208,15.55172983,7
840.001,0.416666667,840,840,699.2135417,12.99568283,5
841.001,0.166666667,841,841,699.6015625,12.21799751,2
842,0.25,842,842,698.4375,11.99159509,3
843,0.166666667,843,843,698.4375,20.04812352,2
844.001,0.666666667,844,844,699.6015625,14.43678012,8
845.001,0.166666667,845,845,698.4375,23.32751701,2
846.001,0.083333333,846,846,699.6015625,17.77380237,1
847,0.25,847,847,699.2135417,16.99724815,3
848,0.166666667,848,848,699.6015625,15.53778033,2
849,0.333333333,849,849,698.4375,16.02210409,4
850.001,0.333333333,850,850,699.6015625,10.99146293,4
851,0.333333333,851,851,699.6015625,13.01336733,4
852.001,0.25,852,852,699.6015625,13.31162651,3
853,0.25,853,853,699.6015625,17.02587422,3
854.001,0.083333333,854,854,699.6015625,12.21080512,1
855.001,0.166666667,855,855,699.6015625,15.99697017,2
856.001,0.083333333,856,856,699.6015625,11.00244254,1
857.001,0.25,857,857,699.6015625,16.98132224,3
858.001,0.166666667,858,858,699.6015625,19.00460482,2
859,0.333333333,859,859,699.6015625,18.05204042,4
860,0.25,860,860,699.2135417,16.63343491,3
861,0.166666667,861,861,699.6015625,17.99327771,2
862,0.083333333,862,862,699.6015625,17.97545093,1
863,0.166666667,863,863,699.6015625,16.01920061,2
864.001,0.166666667,864,864,698.4375,14.0250094,2
865,0.166666667,865,865,698.8255208,11.09490392,2
866,0,866,866,698.8255208,18.86458502,0
867.001,0.083333333,867,867,699.2135417,12.21185978,1
868.001,0.166666667,868,868,698.4375,17.75631237,2
869,0.083333333,869,869,698.4375,15.99498237,1
870.001,0.25,870,870,698.4375,15.010249,3
871.001,0.083333333,871,871,698.8255208,13.01859446,1
872.001,0.083333333,872,872,698.8255208,17.75619217,1
873.001,0,873,873,699.2135417,18.86973192,0
874,0.333333333,874,874,699.6015625,19.01116716,4
875,0,875,875,699.6015625,15.03080865,0
876.001,0.25,876,876,699.2135417,9.984149608,3
877.001,0.25,877,877,699.6015625,13.02747364,3
878.001,0.083333333,878,878,699.6015625,12.19959739,1
879.001,0,879,879,699.6015625,17.7756921,0
880.001,0,880,880,699.6015625,13.99800528,0
881.001,0.083333333,881,881,699.6015625,20.96625691,1
882.001,0.083333333,882,882,699.6015625,8.014388231,1
883,0.083333333,883,883,699.6015625,14.4155237,1
884.001,0.25,884,884,699.6015625,11.01674435,3
884.999,0.166666667,885,885,698.8255208,15.53882887,2
886,0,886,886,699.6015625,17.00228681,0
887.001,0.083333333,887,887,699.2135417,12.2122177,1
888,0,888,888,699.6015625,20.02594361,0
889,0.333333333,889,889,699.6015625,19.97328905,4
890,0.333333333,890,890,699.2135417,17.97372601,4
891,0.416666667,891,891,699.2135417,9.000331212,5
892.001,0.083333333,892,892,699.6015625,13.00051742,1
893.001,0.166666667,893,893,699.6015625,12.02954697,2
894.001,0.166666667,894,894,698.8255208,12.21060993,2
895.001,0.083333333,895,895,699.2135417,15.54511615,1
896,0,896,896,698.4375,13.99538432,0
897.001,0.166666667,897,897,698.4375,8.88169373,2
898.001,0.083333333,898,898,698.8255208,19.04223377,1
899.001,0.166666667,899,899,698.4375,8.872989478,2
900,0.166666667,900,900,699.6015625,12.22093631,2
901.001,0.083333333,901,901,698.8255208,13.02067553,1
902.001,0.083333333,902,902,699.6015625,12.21411612,1
903,0.083333333,903,903,699.6015625,9.999953334,1
904.001,0,904,904,699.6015625,17.74032008,0
905.001,0.166666667,905,905,699.6015625,11.01237681,2
906,0.083333333,906,906,699.6015625,19.00445845,1
907.001,0,907,907,699.6015625,14.98216523,0
908.001,0.166666667,908,908,699.6015625,21.07123731,2
909,0.25,909,909,699.6015625,15.02290994,3
910,0.333333333,910,910,699.6015625,7.766046733,4
911.001,0.333333333,911,911,699.2135417,16.04872876,4
912.001,0.25,912,912,699.6015625,8.864169674,3
913,0.416666667,913,913,699.6015625,15.00409612,5
914.001,0,914,914,699.2135417,12.21116705,0
915.001,0,915,915,699.6015625,24.0387601,0
916.001,0.166666667,916,916,699.6015625,11.09753143,2
917,0.083333333,917,917,699.2135417,13.32255539,1
918,0.166666667,918,918,699.6015625,15.552858,2
919,0,919,919,698.4375,15.04950686,0
920.001,0.083333333,920,920,698.4375,22.20106461,1
921.001,0.166666667,921,921,698.4375,16.6440197,2
922,0.25,922,922,698.4375,7.997150615,3
923.001,0.166666667,923,923,699.2135417,12.21526224,2
924.001,0.083333333,924,924,698.8255208,14.4435345,1
925,0.166666667,925,925,698.8255208,13.04454451,2
926,0.166666667,926,926,699.2135417,9.983653431,2
927.001,0.083333333,927,927,699.6015625,9.989086368,1
928,0,928,928,699.2135417,17.00484638,0
929.001,0.166666667,929,929,699.6015625,19.9902492,2
930,0,930,930,699.9895833,16.65283371,0
931.001,0.083333333,931,931,699.6015625,10.01419913,1
931.999,0.166666667,932,932,699.6015625,13.30705486,2
933,0.25,933,933,699.6015625,15.02575565,3
934,0.083333333,934,934,699.6015625,18.85591409,1
935,0.25,935,935,699.6015625,14.04052094,3
936,0.166666667,936,936,699.2135417,16.64285075,2
937,0.166666667,937,937,698.8255208,8.877733524,2
938,0.083333333,938,938,699.6015625,12.01197714,1
939.001,0,939,939,699.2135417,13.30475325,0
940,0.083333333,940,940,698.8255208,7.012773767,1
941.001,0.166666667,941,941,698.4375,11.10469137,2
942.001,0.333333333,942,942,699.6015625,15.99212548,4
943,0.083333333,943,943,699.2135417,17.77169788,1
944.001,0.083333333,944,944,698.4375,16.99678931,1
945,0.083333333,945,945,699.2135417,11.01376611,1
946.001,0.083333333,946,946,698.4375,18.86189961,1
947,0,947,947,698.4375,13.33263263,0
948.004,0.083333333,948,948,699.2135417,14.03014236,1
949,0.083333333,949,949,699.9895833,16.62727665,1
950.001,0.25,950,950,699.6015625,14.43928481,3
951.001,0.083333333,951,951,699.6015625,13.99744966,1
952.001,0,952,952,699.6015625,16.0156537,0
953,0.25,953,953,699.6015625,9.005894358,3
954,0.25,954,954,699.6015625,13.98442694,3
955,0,955,955,698.8255208,10.0220013,0
956.001,0.166666667,956,956,699.2135417,12.20734825,2
957.001,0.166666667,957,957,698.4375,17.00492803,2
958,0.166666667,958,958,698.8255208,11.0929298,2
959,0.083333333,959,959,698.4375,9.011224381,1
960.001,0.083333333,960,960,699.2135417,23.96337438,1
961.001,0,961,961,699.6015625,16.04482925,0
962.001,0,962,962,699.6015625,12.19599136,0
963,0,963,963,699.6015625,8.887744345,0
964.001,0,964,964,699.6015625,9.985659483,0
965.001,0,965,965,699.2135417,19.99718484,0
966,0.166666667,966,966,699.6015625,13.01425321,2
967.001,0.083333333,967,967,699.6015625,13.326559,1
968.001,0,968,968,699.6015625,11.09883703,0
969,0,969,969,698.8255208,17.03381724,0
970,0.166666667,970,970,699.2135417,8.991108693,2
971.001,0,971,971,698.8255208,17.77699164,0
972.001,0,972,972,698.8255208,19.03752296,0
973.001,0,973,973,699.6015625,11.09596758,0
974,0.333333333,974,974,699.6015625,18.96945917,4
975.001,0.166666667,975,975,699.6015625,10.00084007,2
976.001,0,976,976,699.6015625,17.01334867,0
977,0.083333333,977,977,699.6015625,24.06720044,1
978.001,0.083333333,978,978,700.3776042,12.20021439,1
979.001,0.083333333,979,979,699.6015625,24.43731146,1
980,0,980,980,699.2135417,18.88773254,0
981,0.083333333,981,981,699.6015625,20.00351862,1
982.001,0,982,982,699.2135417,14.9784505,0
983.001,0.083333333,983,983,699.2135417,12.21126058,1
984.001,0,984,984,699.2135417,14.01646795,0
985,0.166666667,985,985,699.6015625,13.3256326,2
986.001,0.083333333,986,986,699.6015625,23.0463716,1
987.001,0,987,987,699.6015625,15.98680769,0
988.001,0.083333333,988,988,699.6015625,17.75559512,1
989.001,0.166666667,989,989,699.6015625,18.88397696,2
990,0.166666667,990,990,699.6015625,14.02044461,2
991,0.166666667,991,991,698.8255208,17.75628675,2
992.001,0.083333333,992,992,698.8255208,16.0012769,1
993.001,0,993,993,698.4375,9.000752463,0
994,0,994,994,699.2135417,7.99339985,0
995.001,0.083333333,995,995,699.6015625,16.02375201,1
996.001,0.166666667,996,996,698.8255208,17.99106564,2
997,0.083333333,997,997,699.6015625,15.00713439,1
998.001,0,998,998,699.6015625,14.97822466,0
999.001,0.166666667,999,999,699.6015625,19.02703933,2
1000.001,0,1000,1000,699.2135417,19.96457619,0
1001.001,0.25,1001,1001,699.6015625,12.02915747,3
1002.001,0,1002,1002,699.6015625,15.52969516,0
1003.001,0,1003,1003,698.8255208,17.77120046,0
1004.001,0,1004,1004,698.8255208,16.65789351,0
1005.001,0.083333333,1005,1005,698.4375,20.03044026,1
1006,0.25,1006,1006,698.8255208,21.08117818,3
1007.001,0,1007,1007,698.4375,13.32860168,0
1008,0,1008,1008,698.4375,13.01360051,0
1009,0.083333333,1009,1009,699.6015625,9.002346011,1
1010.001,0.166666667,1010,1010,699.6015625,15.5514137,2
1011,0.083333333,1011,1011,699.6015625,21.10066394,1
1012.001,0.083333333,1012,1012,699.6015625,13.98044136,1
1013.001,0,1013,1013,699.6015625,11.00817908,0
1014.001,0,1014,1014,699.6015625,18.01053616,0
1015,0.083333333,1015,1015,699.6015625,16.6446144,1
1016.001,0,1016,1016,699.6015625,19.04462537,0
1017.001,0.083333333,1017,1017,699.6015625,14.41343634,1
1018,0.25,1018,1018,699.2135417,21.09805845,3
1019,0.083333333,1019,1019,699.6015625,16.01954866,1
1020,0,1020,1020,698.8255208,12.2170734,0
1021.001,0.166666667,1021,1021,698.4375,15.029268,2
1022.001,0.083333333,1022,1022,698.8255208,16.64473815,1
1023,2.75,1023,1023,699.6015625,11.0986966,33
